ID_RSSD_SUCCESSOR,TRNSFM_CD,DT_TRANS
4841041,Charter Discontinued (Merger or Purchase & Assumption),2
26224,Charter Discontinued (Merger or Purchase & Assumption),2
2292658,Charter Discontinued (Merger or Purchase & Assumption),2
2239381,Charter Discontinued (Merger or Purchase & Assumption),2
246228,Charter Discontinued (Merger or Purchase & Assumption),2
213293,Charter Discontinued (Merger or Purchase & Assumption),2
213499,Charter Discontinued (Merger or Purchase & Assumption),2
2291204,Charter Discontinued (Merger or Purchase & Assumption),2
25991,Charter Discontinued (Merger or Purchase & Assumption),2
523376,Charter Discontinued (Merger or Purchase & Assumption),2
523376,"Failure, Government Assistance Provided",2
17594,Charter Discontinued (Merger or Purchase & Assumption),2
3178405,Charter Discontinued (Merger or Purchase & Assumption),2
246134,Charter Discontinued (Merger or Purchase & Assumption),2
25179,Charter Discontinued (Merger or Purchase & Assumption),2
4974631,Charter Discontinued (Merger or Purchase & Assumption),2
242387,Charter Discontinued (Merger or Purchase & Assumption),2
3165320,"Failure, Government Assistance Provided",2
214209,Charter Discontinued (Merger or Purchase & Assumption),2
245874,Charter Discontinued (Merger or Purchase & Assumption),2
536095,Charter Discontinued (Merger or Purchase & Assumption),2
535913,"Failure, Government Assistance Provided",2
4809920,Charter Discontinued (Merger or Purchase & Assumption),2
535678,Charter Discontinued (Merger or Purchase & Assumption),2
18201,Charter Discontinued (Merger or Purchase & Assumption),2
24659,Charter Discontinued (Merger or Purchase & Assumption),2
534756,Charter Discontinued (Merger or Purchase & Assumption),2
242453,Charter Discontinued (Merger or Purchase & Assumption),2
215541,Charter Discontinued (Merger or Purchase & Assumption),2
216959,Charter Discontinued (Merger or Purchase & Assumption),2
533964,Charter Discontinued (Merger or Purchase & Assumption),2
533928,Charter Discontinued (Merger or Purchase & Assumption),2
533870,Charter Discontinued (Merger or Purchase & Assumption),2
531157,Charter Discontinued (Merger or Purchase & Assumption),2
19534,Charter Discontinued (Merger or Purchase & Assumption),2
4933272,Charter Discontinued (Merger or Purchase & Assumption),2
21274,Charter Discontinued (Merger or Purchase & Assumption),2
531483,Charter Discontinued (Merger or Purchase & Assumption),2
20978,Charter Discontinued (Merger or Purchase & Assumption),2
531670,Charter Discontinued (Merger or Purchase & Assumption),2
533124,"Failure, Government Assistance Provided",2
4927776,Charter Discontinued (Merger or Purchase & Assumption),2
3172971,Charter Discontinued (Merger or Purchase & Assumption),2
4882802,Charter Discontinued (Merger or Purchase & Assumption),2
2253891,Charter Discontinued (Merger or Purchase & Assumption),2
3172980,Charter Discontinued (Merger or Purchase & Assumption),2
243898,Charter Discontinued (Merger or Purchase & Assumption),2
4901507,Charter Discontinued (Merger or Purchase & Assumption),2
243795,Charter Discontinued (Merger or Purchase & Assumption),2
2252858,Charter Discontinued (Merger or Purchase & Assumption),2
243197,Charter Discontinued (Merger or Purchase & Assumption),2
216726,Charter Discontinued (Merger or Purchase & Assumption),2
216771,"Failure, Government Assistance Provided",2
2252009,Charter Discontinued (Merger or Purchase & Assumption),2
216922,"Failure, Government Assistance Provided",2
4878300,Charter Discontinued (Merger or Purchase & Assumption),2
530972,Charter Discontinued (Merger or Purchase & Assumption),2
530794,Charter Discontinued (Merger or Purchase & Assumption),2
242499,Charter Discontinued (Merger or Purchase & Assumption),2
528072,Charter Discontinued (Merger or Purchase & Assumption),2
2265111,Charter Discontinued (Merger or Purchase & Assumption),2
215738,Charter Discontinued (Merger or Purchase & Assumption),2
22552,Charter Discontinued (Merger or Purchase & Assumption),2
528399,Charter Discontinued (Merger or Purchase & Assumption),2
534466,"Failure, Government Assistance Provided",2
534390,Charter Discontinued (Merger or Purchase & Assumption),2
529060,Charter Discontinued (Merger or Purchase & Assumption),2
2248842,Charter Discontinued (Merger or Purchase & Assumption),2
22486,"Failure, Government Assistance Provided",2
2262718,Charter Discontinued (Merger or Purchase & Assumption),2
529293,Charter Discontinued (Merger or Purchase & Assumption),2
244279,Charter Discontinued (Merger or Purchase & Assumption),2
3252510,Charter Discontinued (Merger or Purchase & Assumption),2
529556,Charter Discontinued (Merger or Purchase & Assumption),2
2261627,Charter Discontinued (Merger or Purchase & Assumption),2
244345,Charter Discontinued (Merger or Purchase & Assumption),2
3170539,Charter Discontinued (Merger or Purchase & Assumption),2
534297,Charter Discontinued (Merger or Purchase & Assumption),2
242574,Charter Discontinued (Merger or Purchase & Assumption),2
534158,Charter Discontinued (Merger or Purchase & Assumption),2
4875644,Charter Discontinued (Merger or Purchase & Assumption),2
242659,"Failure, Government Assistance Provided",2
530600,Charter Discontinued (Merger or Purchase & Assumption),2
242248,Charter Discontinued (Merger or Purchase & Assumption),2
537177,Charter Discontinued (Merger or Purchase & Assumption),2
246349,Charter Discontinued (Merger or Purchase & Assumption),2
29104,Charter Discontinued (Merger or Purchase & Assumption),2
2228406,Charter Discontinued (Merger or Purchase & Assumption),2
516846,Charter Discontinued (Merger or Purchase & Assumption),2
210256,Charter Discontinued (Merger or Purchase & Assumption),2
250748,Charter Discontinued (Merger or Purchase & Assumption),2
539032,Charter Discontinued (Merger or Purchase & Assumption),2
30155,"Failure, Government Assistance Provided",2
3156092,Charter Discontinued (Merger or Purchase & Assumption),2
3157017,Charter Discontinued (Merger or Purchase & Assumption),2
5013715,Charter Discontinued (Merger or Purchase & Assumption),2
249881,Charter Discontinued (Merger or Purchase & Assumption),2
4684172,Charter Discontinued (Merger or Purchase & Assumption),2
517423,"Failure, Government Assistance Provided",2
4684181,Charter Discontinued (Merger or Purchase & Assumption),2
517674,Charter Discontinued (Merger or Purchase & Assumption),2
538950,Charter Discontinued (Merger or Purchase & Assumption),2
14874,Charter Discontinued (Merger or Purchase & Assumption),2
249872,"Failure, Government Assistance Provided",2
29980,Charter Discontinued (Merger or Purchase & Assumption),2
4684864,Charter Discontinued (Merger or Purchase & Assumption),2
2312015,Charter Discontinued (Merger or Purchase & Assumption),2
2229588,Charter Discontinued (Merger or Purchase & Assumption),2
15602,Charter Discontinued (Merger or Purchase & Assumption),2
218270,Charter Discontinued (Merger or Purchase & Assumption),2
518037,Charter Discontinued (Merger or Purchase & Assumption),2
249256,"Failure, Government Assistance Provided",2
2317645,Charter Discontinued (Merger or Purchase & Assumption),2
4669562,Charter Discontinued (Merger or Purchase & Assumption),2
3181870,Charter Discontinued (Merger or Purchase & Assumption),2
539498,Charter Discontinued (Merger or Purchase & Assumption),2
209885,Charter Discontinued (Merger or Purchase & Assumption),2
251400,"Failure, Government Assistance Provided",2
4648718,Charter Discontinued (Merger or Purchase & Assumption),2
513247,Charter Discontinued (Merger or Purchase & Assumption),2
2327073,Charter Discontinued (Merger or Purchase & Assumption),2
513283,Charter Discontinued (Merger or Purchase & Assumption),2
513340,Charter Discontinued (Merger or Purchase & Assumption),2
2326601,Charter Discontinued (Merger or Purchase & Assumption),2
539733,Charter Discontinued (Merger or Purchase & Assumption),2
513779,Charter Discontinued (Merger or Purchase & Assumption),2
2325882,Charter Discontinued (Merger or Purchase & Assumption),2
539489,Charter Discontinued (Merger or Purchase & Assumption),2
4662406,Charter Discontinued (Merger or Purchase & Assumption),2
514356,Charter Discontinued (Merger or Purchase & Assumption),2
2323516,Charter Discontinued (Merger or Purchase & Assumption),2
514682,Charter Discontinued (Merger or Purchase & Assumption),2
31303,"Failure, Government Assistance Provided",2
31255,"Failure, Government Assistance Provided",2
251400,Charter Discontinued (Merger or Purchase & Assumption),2
539470,Charter Discontinued (Merger or Purchase & Assumption),2
2227744,"Failure, Government Assistance Provided",2
241157,Charter Discontinued (Merger or Purchase & Assumption),2
2319676,Charter Discontinued (Merger or Purchase & Assumption),2
251277,Charter Discontinued (Merger or Purchase & Assumption),2
4690801,Charter Discontinued (Merger or Purchase & Assumption),2
15602,"Failure, Government Assistance Provided",2
3164985,Charter Discontinued (Merger or Purchase & Assumption),2
15675,Charter Discontinued (Merger or Purchase & Assumption),2
538286,Charter Discontinued (Merger or Purchase & Assumption),2
537793,Charter Discontinued (Merger or Purchase & Assumption),2
247355,"Failure, Government Assistance Provided",2
2299040,Charter Discontinued (Merger or Purchase & Assumption),2
3244065,Charter Discontinued (Merger or Purchase & Assumption),2
17259,"Failure, Government Assistance Provided",2
4754301,Charter Discontinued (Merger or Purchase & Assumption),2
3266834,Charter Discontinued (Merger or Purchase & Assumption),2
212399,Charter Discontinued (Merger or Purchase & Assumption),2
247140,Charter Discontinued (Merger or Purchase & Assumption),2
2297297,Charter Discontinued (Merger or Purchase & Assumption),2
212483,Charter Discontinued (Merger or Purchase & Assumption),2
521699,Charter Discontinued (Merger or Purchase & Assumption),2
537560,"Failure, Government Assistance Provided",2
246880,Charter Discontinued (Merger or Purchase & Assumption),2
246657,"Failure, Government Assistance Provided",2
26390,Charter Discontinued (Merger or Purchase & Assumption),2
521831,Charter Discontinued (Merger or Purchase & Assumption),2
537449,Charter Discontinued (Merger or Purchase & Assumption),2
3179091,Charter Discontinued (Merger or Purchase & Assumption),2
522182,Charter Discontinued (Merger or Purchase & Assumption),2
2237118,Charter Discontinued (Merger or Purchase & Assumption),2
26297,Charter Discontinued (Merger or Purchase & Assumption),2
4767721,Charter Discontinued (Merger or Purchase & Assumption),2
2294072,Charter Discontinued (Merger or Purchase & Assumption),2
26765,Charter Discontinued (Merger or Purchase & Assumption),2
520898,Charter Discontinued (Merger or Purchase & Assumption),2
520496,Charter Discontinued (Merger or Purchase & Assumption),2
248192,Charter Discontinued (Merger or Purchase & Assumption),2
538576,"Failure, Government Assistance Provided",2
248530,Charter Discontinued (Merger or Purchase & Assumption),2
28590,Charter Discontinued (Merger or Purchase & Assumption),2
518774,Charter Discontinued (Merger or Purchase & Assumption),2
28488,Charter Discontinued (Merger or Purchase & Assumption),2
15684,Charter Discontinued (Merger or Purchase & Assumption),2
217910,Charter Discontinued (Merger or Purchase & Assumption),2
3160941,Charter Discontinued (Merger or Purchase & Assumption),2
518868,Charter Discontinued (Merger or Purchase & Assumption),2
538576,Charter Discontinued (Merger or Purchase & Assumption),2
217693,Charter Discontinued (Merger or Purchase & Assumption),2
211589,Charter Discontinued (Merger or Purchase & Assumption),2
2233950,Charter Discontinued (Merger or Purchase & Assumption),2
5009204,Charter Discontinued (Merger or Purchase & Assumption),2
2305316,Charter Discontinued (Merger or Purchase & Assumption),2
5009026,Charter Discontinued (Merger or Purchase & Assumption),2
4720744,Charter Discontinued (Merger or Purchase & Assumption),2
3180538,Charter Discontinued (Merger or Purchase & Assumption),2
519409,Charter Discontinued (Merger or Purchase & Assumption),2
4727529,Charter Discontinued (Merger or Purchase & Assumption),2
519986,Charter Discontinued (Merger or Purchase & Assumption),2
2303282,Charter Discontinued (Merger or Purchase & Assumption),2
520085,Charter Discontinued (Merger or Purchase & Assumption),2
26859,"Failure, Government Assistance Provided",2
3131099,Charter Discontinued (Merger or Purchase & Assumption),2
494739,Charter Discontinued (Merger or Purchase & Assumption),2
2251217,Charter Discontinued (Merger or Purchase & Assumption),2
3106136,Charter Discontinued (Merger or Purchase & Assumption),2
554080,Charter Discontinued (Merger or Purchase & Assumption),2
554071,Charter Discontinued (Merger or Purchase & Assumption),2
4337405,Charter Discontinued (Merger or Purchase & Assumption),2
2182245,Charter Discontinued (Merger or Purchase & Assumption),2
198783,Charter Discontinued (Merger or Purchase & Assumption),2
2158165,Charter Discontinued (Merger or Purchase & Assumption),2
226275,Charter Discontinued (Merger or Purchase & Assumption),2
232454,"Failure, Government Assistance Provided",2
